date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:12:36	12235/12235	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2007:12:38%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:36	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:38%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM25nIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexdb0a.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:36	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:39%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM25sIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexc0c9.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:36	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:39%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM210Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexe8e9.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:36	92773/92773	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Apr%202024%2007:12:39%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1?page=2	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/14658.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:36	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:39%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM25wIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index8cef.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:37	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:39%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM243Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index2b49.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:37	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:39%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1?page=3	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/19ba9	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:37	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:39%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM250Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexb6de.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:37	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:40%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM254Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexeccf.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:37	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:40%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM28zIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index5df2.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:38	2647/2647	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2008%20Apr%202024%2007:12:40%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/status/limit/v90	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/status/limit/v90	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:40%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM282Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index86a3.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:40%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM285Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexc63b.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:40%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1?page=4	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1fdb0	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:41%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM29mIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index914c.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:41%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1?page=5	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1af4d	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:38	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:41%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM29rIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexa736.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:39	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:41%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM29wIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index783d.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:39	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:41%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1?page=6	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1c575	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:39	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:42%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM293Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index7a26.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:42%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3AxIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexcb8e.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:42%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1?page=7	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1235c	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:42%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3A2Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index0a80.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:43%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1?page=8	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1fdfa	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:43%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3A4Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index12db.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:43%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3BlIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index9392.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:43%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM290Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index7583.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:40	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:43%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3BnIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexe8cb.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:41	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:43%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3l3bjg5eG13L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3l3bjg5eG13L2ZvcmNlLzE=	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn89xmw/force/1)
09:12:41	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:43%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3BrIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexaf07.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:41	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:44%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3l3bjg5eG13L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3l3bjg5eG13L2ZvcmNlLzE=	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/ywn89xmw/force/1)
09:12:41	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:44%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3BuIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexd53c.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:41	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:44%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3B0Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index70ba.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:42	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:44%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3B2Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index61fe.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:42	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:45%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3ExIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index3d3d.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:42	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:45%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3lqOXExbHZqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3lqOXExbHZqL2ZvcmNlLzE=	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/yj9q1lvj/force/1)
09:12:42	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:45%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3E4Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index836c.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:43	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:45%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3E1Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index49d3.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:43	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:45%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3FjIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index41dd.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:43	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:45%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3FoIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexf721.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:43	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:46%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNyM3FtIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL3F3ejdrcTdqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index675d.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/qwz7kq7j/force/1)
09:12:43	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:46%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3lqOXExbHZqL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL3lqOXExbHZqL2ZvcmNlLzE=	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/yj9q1lvj/force/1)
09:13:26	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:46%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNueTFzIl0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexca4f.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:13:26	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:46%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNueTF0Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexff50.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:13:26	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:46%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNueTF1Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index392f.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:13:26	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:12:46%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNueTF2Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/index385f.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
09:13:27	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:13:29%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL2tqNDJ5em5qL2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/index/callback/YXNzZXQvaW5kZXgvY29udGFpbmVyL2tqNDJ5em5qL2ZvcmNlLzE=.6b.delayed	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/kj42yznj/force/1)
09:13:27	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2008%20Apr%202024%2007:13:29%20GMT	https://printmyphotosgrahamstown.photofrog.co.za/favourite/remove/?key=WyJNb2RlbF9WYXVsdF9Bc3NldCIsImNueTF3Il0=&callback=YXNzZXQvaW5kZXgvY29udGFpbmVyL2x3cTF6cjV3L2ZvcmNlLzE=	C:/My%20Web%20Sites/SoSecEng2/printmyphotosgrahamstown.photofrog.co.za/favourite/remove/indexa398.html	(from https://printmyphotosgrahamstown.photofrog.co.za/asset/index/container/lwq1zr5w/force/1)
